AREA,PRIM_ST,STATE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,YEAR,HOURLY,JOBS_1000,LOC QUOTIENT,LOC_Q,AREA_TYPE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,PRIM_STATE,PCT_TOTAL,PCT_RPT
6,,California,17-2112,Industrial Engineers,detailed,"25,600",4.3,51.99,"108,130",1.1,31.86,38.99,48.90,63.04,78.90,"66,270","81,110","101,720","131,120","164,110",,2020,,1.558,,0.75,2.0,0.0,Cross-industry,cross-industry,1235.0,CA,,
6,,California,17-2131,Materials Engineers,detailed,"2,430",7.9,53.23,"110,710",1.8,32.29,38.94,50.10,65.65,81.84,"67,160","80,990","104,200","136,550","170,230",,2020,,0.148,,0.83,2.0,0.0,Cross-industry,cross-industry,1235.0,CA,,
6,,California,19-2032,Materials Scientists,detailed,800,16.1,54.73,"113,840",2.3,32.10,43.65,54.20,68.43,78.67,"66,770","90,780","112,740","142,330","163,640",,2020,,0.049,,0.98,2.0,0.0,Cross-industry,cross-industry,1235.0,CA,,
6,,California,19-2099,"Physical Scientists, All Other",detailed,"1,750",10.9,63.53,"132,150",3.6,34.52,47.11,61.75,76.61,91.17,"71,810","97,990","128,440","159,350","189,630",,2020,,0.106,,0.78,2.0,0.0,Cross-industry,cross-industry,1235.0,CA,,
6,,California,27-1021,Commercial And Industrial Designers,detailed,"4,060",8.9,42.43,"88,240",2.3,23.52,29.09,38.76,52.84,69.23,"48,930","60,500","80,620","109,900","144,010",,2020,,0.247,,1.14,2.0,0.0,Cross-industry,cross-industry,1235.0,CA,,
6,,California,29-1123,Physical Therapists,detailed,"22,100",4.8,50.24,"104,500",1.8,32.72,41.29,50.92,60.70,68.50,"68,060","85,880","105,910","126,250","142,480",,2020,,1.345,,0.85,2.0,0.0,Cross-industry,cross-industry,1235.0,CA,,
6,,California,35-2021,Food Preparation Workers,detailed,"90,230",6.0,15.23,"31,680",0.7,13.01,13.02,14.39,16.32,19.01,"27,070","27,080","29,940","33,950","39,530",,2020,,5.491,,0.96,2.0,0.0,Cross-industry,cross-industry,1235.0,CA,,
6,,California,41-2022,Parts Salespersons,detailed,"26,290",4.2,18.73,"38,950",1.3,13.02,14.08,16.25,21.93,28.69,"27,080","29,290","33,800","45,610","59,670",,2020,,1.600,,0.88,2.0,0.0,Cross-industry,cross-industry,1235.0,CA,,
6,,California,43-3099,"Financial Clerks, All Other",detailed,"4,090",12.6,24.56,"51,090",2.0,16.82,19.51,23.45,28.38,33.97,"34,990","40,590","48,780","59,020","70,650",,2020,,0.249,,1.14,2.0,0.0,Cross-industry,cross-industry,1235.0,CA,,
6,,California,43-4021,Correspondence Clerks,detailed,"1,590",24.8,20.42,"42,470",1.8,16.00,17.29,19.45,22.77,25.30,"33,280","35,970","40,460","47,360","52,620",,2020,,0.097,,2.19,2.0,0.0,Cross-industry,cross-industry,1235.0,CA,,
6,,California,43-4071,File Clerks,detailed,"11,490",5.7,19.29,"40,120",1.3,13.26,14.40,17.25,23.17,29.20,"27,570","29,950","35,880","48,200","60,740",,2020,,0.699,,1.06,2.0,0.0,Cross-industry,cross-industry,1235.0,CA,,
6,,California,43-4151,Order Clerks,detailed,"25,230",5.3,19.97,"41,550",1.3,13.42,15.25,18.73,23.57,28.63,"27,920","31,730","38,950","49,020","59,540",,2020,,1.536,,1.79,2.0,0.0,Cross-industry,cross-industry,1235.0,CA,,
6,,California,49-9041,Industrial Machinery Mechanics,detailed,"25,190",3.9,31.10,"64,680",0.9,18.63,23.37,29.79,37.61,46.74,"38,760","48,620","61,960","78,230","97,210",,2020,,1.533,,0.55,2.0,0.0,Cross-industry,cross-industry,1235.0,CA,,
6,,California,49-9043,"Maintenance Workers, Machinery",detailed,"5,350",6.0,28.39,"59,050",1.3,17.02,21.44,27.64,34.60,41.16,"35,390","44,600","57,500","71,970","85,610",,2020,,0.325,,0.69,2.0,0.0,Cross-industry,cross-industry,1235.0,CA,,
6,,California,51-0000,Production Occupations,major,"794,720",1.0,21.03,"43,740",0.4,13.28,14.64,18.05,24.43,33.08,"27,630","30,460","37,540","50,810","68,810",,2020,,48.368,,0.79,2.0,0.0,Cross-industry,cross-industry,1235.0,CA,,
6,,California,51-9199,"Production Workers, All Other",detailed,"25,780",7.5,19.65,"40,880",1.6,13.02,13.85,15.57,21.48,34.84,"27,080","28,800","32,390","44,670","72,470",,2020,,1.569,,1.12,2.0,0.0,Cross-industry,cross-industry,1235.0,CA,,
6,,California,53-3031,Driver/Sales Workers,detailed,"41,910",9.5,18.34,"38,140",2.1,13.01,13.18,16.24,21.88,27.90,"27,070","27,410","33,780","45,510","58,030",,2020,,2.551,,0.84,2.0,0.0,Cross-industry,cross-industry,1235.0,CA,,
8,,Colorado,11-3051,Industrial Production Managers,detailed,"1,110",5.8,68.57,"142,620",1.9,39.79,48.08,63.32,82.05,#,"82,760","100,020","131,700","170,660",#,,2020,,0.429,,0.33,2.0,0.0,Cross-industry,cross-industry,1235.0,CO,,
8,,Colorado,11-9051,Food Service Managers,detailed,"1,240",16.4,*,*,*,*,*,*,*,*,*,*,*,*,*,,2020,,0.481,,0.34,2.0,0.0,Cross-industry,cross-industry,1235.0,CO,,
8,,Colorado,13-1075,Labor Relations Specialists,detailed,400,10.4,43.82,"91,140",5.1,27.57,32.98,43.25,54.48,62.64,"57,350","68,590","89,960","113,320","130,290",,2020,,0.154,,0.31,2.0,0.0,Cross-industry,cross-industry,1235.0,CO,,
8,,Colorado,17-2112,Industrial Engineers,detailed,"4,290",6.1,48.74,"101,380",1.2,31.52,37.26,46.44,58.45,70.67,"65,550","77,500","96,600","121,580","146,990",,2020,,1.662,,0.80,2.0,0.0,Cross-industry,cross-industry,1235.0,CO,,
8,,Colorado,17-2131,Materials Engineers,detailed,570,13.1,51.67,"107,480",2.9,27.85,35.41,48.83,67.46,83.34,"57,940","73,650","101,570","140,310","173,350",,2020,,0.221,,1.24,2.0,0.0,Cross-industry,cross-industry,1235.0,CO,,
8,,Colorado,19-2032,Materials Scientists,detailed,100,11.9,57.82,"120,270",2.5,35.22,41.59,54.01,69.99,86.51,"73,270","86,500","112,340","145,570","179,940",,2020,,0.038,,0.77,2.0,0.0,Cross-industry,cross-industry,1235.0,CO,,
8,,Colorado,19-2099,"Physical Scientists, All Other",detailed,550,2.5,60.77,"126,400",2.7,29.74,44.48,57.70,68.45,94.80,"61,860","92,520","120,020","142,370","197,190",,2020,,0.214,,1.56,2.0,0.0,Cross-industry,cross-industry,1235.0,CO,,
8,,Colorado,27-1021,Commercial And Industrial Designers,detailed,490,10.0,33.71,"70,120",3.6,20.42,25.40,30.53,39.66,51.90,"42,480","52,840","63,490","82,500","107,960",,2020,,0.191,,0.88,2.0,0.0,Cross-industry,cross-industry,1235.0,CO,,
8,,Colorado,29-1123,Physical Therapists,detailed,"5,130",5.6,41.95,"87,250",1.4,29.58,34.80,41.08,48.34,57.45,"61,540","72,390","85,440","100,560","119,500",,2020,,1.992,,1.25,2.0,0.0,Cross-industry,cross-industry,1235.0,CO,,
8,,Colorado,35-2021,Food Preparation Workers,detailed,"10,970",8.0,15.15,"31,520",1.3,12.17,12.52,14.24,17.07,19.61,"25,310","26,030","29,610","35,510","40,800",,2020,,4.255,,0.75,2.0,0.0,Cross-industry,cross-industry,1235.0,CO,,
8,,Colorado,41-2022,Parts Salespersons,detailed,"3,920",6.9,20.29,"42,200",1.9,12.97,14.91,18.61,24.18,30.79,"26,980","31,010","38,710","50,290","64,040",,2020,,1.521,,0.83,2.0,0.0,Cross-industry,cross-industry,1235.0,CO,,
8,,Colorado,43-3099,"Financial Clerks, All Other",detailed,"1,410",6.0,24.14,"50,220",1.7,16.86,19.35,23.15,28.14,33.70,"35,060","40,240","48,150","58,540","70,090",,2020,,0.549,,2.50,2.0,0.0,Cross-industry,cross-industry,1235.0,CO,,
8,,Colorado,43-4021,Correspondence Clerks,detailed,40,27.2,22.54,"46,890",4.9,15.04,18.69,22.81,26.54,30.20,"31,290","38,880","47,440","55,210","62,820",,2020,,0.017,,0.39,2.0,0.0,Cross-industry,cross-industry,1235.0,CO,,
8,,Colorado,43-4071,File Clerks,detailed,"1,780",8.7,18.33,"38,130",1.1,12.72,15.51,18.02,20.86,24.46,"26,470","32,260","37,480","43,380","50,870",,2020,,0.691,,1.05,2.0,0.0,Cross-industry,cross-industry,1235.0,CO,,
8,,Colorado,43-4151,Order Clerks,detailed,"2,560",8.6,19.71,"40,990",1.9,13.54,15.99,18.82,23.17,27.64,"28,150","33,260","39,140","48,190","57,490",,2020,,0.993,,1.15,2.0,0.0,Cross-industry,cross-industry,1235.0,CO,,
8,,Colorado,49-9041,Industrial Machinery Mechanics,detailed,"4,160",4.5,30.34,"63,110",1.3,18.34,23.30,29.76,36.74,43.88,"38,150","48,470","61,910","76,420","91,270",,2020,,1.612,,0.58,2.0,0.0,Cross-industry,cross-industry,1235.0,CO,,
8,,Colorado,49-9043,"Maintenance Workers, Machinery",detailed,470,10.8,25.03,"52,060",2.0,16.39,20.74,25.57,29.66,32.30,"34,080","43,150","53,180","61,690","67,190",,2020,,0.182,,0.39,2.0,0.0,Cross-industry,cross-industry,1235.0,CO,,
8,,Colorado,51-0000,Production Occupations,major,"99,340",2.5,21.08,"43,850",0.6,12.71,14.96,18.64,24.55,32.62,"26,450","31,110","38,770","51,060","67,840",,2020,,38.533,,0.63,2.0,0.0,Cross-industry,cross-industry,1235.0,CO,,
8,,Colorado,51-9199,"Production Workers, All Other",detailed,"1,440",18.3,16.55,"34,410",1.9,12.55,13.62,15.54,18.63,22.67,"26,110","28,320","32,320","38,750","47,160",,2020,,0.560,,0.40,2.0,0.0,Cross-industry,cross-industry,1235.0,CO,,
8,,Colorado,53-3031,Driver/Sales Workers,detailed,"12,330",11.5,15.24,"31,700",2.6,12.01,12.08,12.57,17.72,22.91,"24,970","25,130","26,140","36,850","47,660",,2020,,4.783,,1.58,2.0,0.0,Cross-industry,cross-industry,1235.0,CO,,
9,,Connecticut,11-3051,Industrial Production Managers,detailed,"2,740",5.3,65.16,"135,530",2.9,40.33,48.09,59.76,76.06,99.01,"83,890","100,030","124,290","158,200","205,930",,2020,,1.778,,1.38,2.0,0.0,Cross-industry,cross-industry,1235.0,CT,,
9,,Connecticut,11-9051,Food Service Managers,detailed,840,13.3,36.99,"76,930",4.2,18.67,25.56,33.24,44.07,52.86,"38,840","53,160","69,150","91,670","109,950",,2020,,0.544,,0.38,2.0,0.0,Cross-industry,cross-industry,1235.0,CT,,
9,,Connecticut,13-1075,Labor Relations Specialists,detailed,"1,460",15.6,39.24,"81,620",6.3,22.02,27.61,34.65,49.70,64.13,"45,790","57,440","72,080","103,380","133,380",,2020,,0.946,,1.88,2.0,0.0,Cross-industry,cross-industry,1235.0,CT,,
9,,Connecticut,17-2112,Industrial Engineers,detailed,"6,170",8.7,44.87,"93,330",2.1,28.99,35.82,43.92,51.92,63.19,"60,300","74,500","91,360","108,000","131,440",,2020,,4.003,,1.92,2.0,0.0,Cross-industry,cross-industry,1235.0,CT,,
9,,Connecticut,17-2131,Materials Engineers,detailed,400,14.7,46.21,"96,110",2.8,31.24,39.33,46.10,52.92,62.24,"64,980","81,810","95,890","110,070","129,470",,2020,,0.263,,1.48,2.0,0.0,Cross-industry,cross-industry,1235.0,CT,,
9,,Connecticut,19-2032,Materials Scientists,detailed,30,11.5,66.05,"137,380",3.9,46.91,56.73,63.31,74.04,98.56,"97,570","117,990","131,680","154,000","205,000",,2020,,0.020,,0.41,2.0,0.0,Cross-industry,cross-industry,1235.0,CT,,
9,,Connecticut,19-2099,"Physical Scientists, All Other",detailed,220,12.6,54.56,"113,490",9.5,16.61,32.34,46.66,72.04,97.61,"34,540","67,270","97,060","149,840","203,040",,2020,,0.141,,1.03,2.0,0.0,Cross-industry,cross-industry,1235.0,CT,,
9,,Connecticut,27-1021,Commercial And Industrial Designers,detailed,320,19.7,35.71,"74,280",8.0,13.34,15.42,34.84,47.28,59.33,"27,740","32,080","72,470","98,340","123,400",,2020,,0.211,,0.97,2.0,0.0,Cross-industry,cross-industry,1235.0,CT,,
9,,Connecticut,29-1123,Physical Therapists,detailed,"3,670",7.3,48.36,"100,580",1.5,34.85,41.31,46.76,53.09,63.76,"72,490","85,930","97,250","110,430","132,630",,2020,,2.384,,1.50,2.0,0.0,Cross-industry,cross-industry,1235.0,CT,,
9,,Connecticut,35-2021,Food Preparation Workers,detailed,"12,210",9.4,15.28,"31,790",2.8,11.53,12.04,13.73,17.01,22.45,"23,990","25,030","28,570","35,390","46,700",,2020,,7.922,,1.39,2.0,0.0,Cross-industry,cross-industry,1235.0,CT,,
9,,Connecticut,41-2022,Parts Salespersons,detailed,"2,100",11.0,19.03,"39,590",3.1,12.23,14.07,17.44,22.83,29.01,"25,450","29,270","36,280","47,480","60,330",,2020,,1.360,,0.75,2.0,0.0,Cross-industry,cross-industry,1235.0,CT,,
9,,Connecticut,43-3099,"Financial Clerks, All Other",detailed,240,15.0,21.58,"44,890",10.0,12.98,14.29,21.02,27.55,31.87,"27,000","29,710","43,710","57,310","66,300",,2020,,0.154,,0.70,2.0,0.0,Cross-industry,cross-industry,1235.0,CT,,
9,,Connecticut,43-4071,File Clerks,detailed,530,10.7,18.41,"38,290",2.4,12.19,13.71,16.47,21.59,27.86,"25,360","28,520","34,250","44,900","57,940",,2020,,0.346,,0.53,2.0,0.0,Cross-industry,cross-industry,1235.0,CT,,
9,,Connecticut,43-4151,Order Clerks,detailed,"5,180",1.5,17.74,"36,910",3.5,15.88,16.56,17.70,18.84,19.52,"33,030","34,450","36,810","39,180","40,600",,2020,,3.360,,3.91,2.0,0.0,Cross-industry,cross-industry,1235.0,CT,,
9,,Connecticut,49-9041,Industrial Machinery Mechanics,detailed,"2,540",5.9,32.26,"67,090",2.4,19.24,24.84,31.40,39.04,47.41,"40,020","51,660","65,310","81,210","98,620",,2020,,1.649,,0.59,2.0,0.0,Cross-industry,cross-industry,1235.0,CT,,
9,,Connecticut,49-9043,"Maintenance Workers, Machinery",detailed,"1,120",9.4,24.04,"50,010",2.1,14.46,18.59,24.36,29.37,32.81,"30,070","38,680","50,670","61,090","68,240",,2020,,0.728,,1.55,2.0,0.0,Cross-industry,cross-industry,1235.0,CT,,
9,,Connecticut,51-0000,Production Occupations,major,"86,940",2.3,23.61,"49,110",1.7,12.55,15.40,20.92,29.34,39.61,"26,110","32,020","43,520","61,030","82,380",,2020,,56.423,,0.92,2.0,0.0,Cross-industry,cross-industry,1235.0,CT,,
9,,Connecticut,51-9199,"Production Workers, All Other",detailed,"1,320",9.7,19.50,"40,560",2.7,11.80,14.43,18.04,22.98,29.62,"24,530","30,020","37,510","47,800","61,610",,2020,,0.858,,0.61,2.0,0.0,Cross-industry,cross-industry,1235.0,CT,,
9,,Connecticut,53-3031,Driver/Sales Workers,detailed,"3,160",15.8,17.60,"36,600",5.4,11.51,11.98,14.19,21.98,29.03,"23,930","24,910","29,520","45,720","60,370",,2020,,2.048,,0.68,2.0,0.0,Cross-industry,cross-industry,1235.0,CT,,
10,,Delaware,11-3051,Industrial Production Managers,detailed,360,6.7,65.34,"135,900",1.7,44.85,52.16,62.54,76.51,91.30,"93,280","108,480","130,090","159,140","189,900",,2020,,0.846,,0.66,2.0,0.0,Cross-industry,cross-industry,1235.0,DE,,
10,,Delaware,11-9051,Food Service Managers,detailed,480,8.8,37.43,"77,850",3.0,26.48,28.96,34.15,44.10,51.13,"55,070","60,240","71,030","91,730","106,350",,2020,,1.125,,0.79,2.0,0.0,Cross-industry,cross-industry,1235.0,DE,,
10,,Delaware,13-1075,Labor Relations Specialists,detailed,300,8.4,*,*,*,*,*,*,*,*,*,*,*,*,*,,2020,,0.710,,1.41,2.0,0.0,Cross-industry,cross-industry,1235.0,DE,,
10,,Delaware,17-2112,Industrial Engineers,detailed,620,14.6,47.10,"97,960",1.7,32.04,37.98,46.24,56.00,65.36,"66,650","78,990","96,180","116,470","135,950",,2020,,1.446,,0.69,2.0,0.0,Cross-industry,cross-industry,1235.0,DE,,
10,,Delaware,19-2032,Materials Scientists,detailed,60,7.8,48.57,"101,030",10.5,26.25,28.39,40.82,67.03,82.11,"54,590","59,040","84,910","139,430","170,780",,2020,,0.146,,2.92,2.0,0.0,Cross-industry,cross-industry,1235.0,DE,,
10,,Delaware,29-1123,Physical Therapists,detailed,930,10.1,46.76,"97,260",2.3,33.08,38.29,46.18,53.97,62.00,"68,810","79,640","96,060","112,250","128,960",,2020,,2.191,,1.38,2.0,0.0,Cross-industry,cross-industry,1235.0,DE,,
10,,Delaware,35-2021,Food Preparation Workers,detailed,"3,050",16.4,12.15,"25,280",2.8,9.56,9.84,11.52,14.00,15.65,"19,880","20,460","23,960","29,120","32,540",,2020,,7.154,,1.25,2.0,0.0,Cross-industry,cross-industry,1235.0,DE,,
10,,Delaware,41-2022,Parts Salespersons,detailed,770,13.8,17.54,"36,490",3.4,11.41,13.37,15.82,20.73,25.39,"23,740","27,800","32,910","43,110","52,820",,2020,,1.813,,0.99,2.0,0.0,Cross-industry,cross-industry,1235.0,DE,,
10,,Delaware,43-3099,"Financial Clerks, All Other",detailed,160,11.0,22.23,"46,240",4.3,16.22,18.18,21.72,25.40,30.30,"33,740","37,810","45,170","52,840","63,010",,2020,,0.383,,1.75,2.0,0.0,Cross-industry,cross-industry,1235.0,DE,,
10,,Delaware,43-4071,File Clerks,detailed,370,16.0,15.08,"31,370",2.7,10.23,11.53,14.02,17.72,22.14,"21,280","23,990","29,170","36,860","46,040",,2020,,0.876,,1.33,2.0,0.0,Cross-industry,cross-industry,1235.0,DE,,
10,,Delaware,43-4151,Order Clerks,detailed,290,27.9,17.18,"35,740",4.9,10.72,12.28,17.00,20.64,24.61,"22,290","25,550","35,350","42,930","51,200",,2020,,0.678,,0.79,2.0,0.0,Cross-industry,cross-industry,1235.0,DE,,
10,,Delaware,49-9041,Industrial Machinery Mechanics,detailed,900,9.3,29.22,"60,780",2.2,19.11,24.09,28.91,33.72,40.14,"39,740","50,110","60,140","70,140","83,500",,2020,,2.121,,0.76,2.0,0.0,Cross-industry,cross-industry,1235.0,DE,,
10,,Delaware,49-9043,"Maintenance Workers, Machinery",detailed,80,44.5,25.17,"52,350",8.3,16.16,19.75,24.16,30.12,37.47,"33,610","41,090","50,240","62,640","77,930",,2020,,0.180,,0.38,2.0,0.0,Cross-industry,cross-industry,1235.0,DE,,
10,,Delaware,51-0000,Production Occupations,major,"17,930",5.3,19.67,"40,910",3.1,12.03,13.48,15.76,23.43,32.91,"25,030","28,040","32,780","48,740","68,460",,2020,,42.057,,0.69,2.0,0.0,Cross-industry,cross-industry,1235.0,DE,,
10,,Delaware,51-9199,"Production Workers, All Other",detailed,80,7.3,*,*,*,*,*,*,*,*,*,*,*,*,*,,2020,,0.181,,0.13,2.0,0.0,Cross-industry,cross-industry,1235.0,DE,,
10,,Delaware,53-3031,Driver/Sales Workers,detailed,**,**,13.70,"28,490",6.4,9.44,9.56,11.83,17.58,19.55,"19,630","19,890","24,610","36,560","40,670",,2020,,**,,**,2.0,0.0,Cross-industry,cross-industry,1235.0,DE,,
11,,District of Columbia,11-3051,Industrial Production Managers,detailed,40,26.8,52.27,"108,730",7.3,26.32,29.96,47.89,69.23,87.52,"54,740","62,310","99,620","143,990","182,040",,2020,,0.063,,0.05,2.0,0.0,Cross-industry,cross-industry,1235.0,DC,,
11,,District of Columbia,11-9051,Food Service Managers,detailed,"1,040",26.2,36.50,"75,920",5.6,26.01,28.10,31.60,39.68,54.42,"54,090","58,460","65,720","82,530","113,180",,2020,,1.520,,1.07,2.0,0.0,Cross-industry,cross-industry,1235.0,DC,,
11,,District of Columbia,13-1075,Labor Relations Specialists,detailed,260,21.0,46.73,"97,200",2.6,35.43,40.27,45.31,52.13,61.84,"73,700","83,760","94,240","108,420","128,630",,2020,,0.377,,0.75,2.0,0.0,Cross-industry,cross-industry,1235.0,DC,,
11,,District of Columbia,17-2112,Industrial Engineers,detailed,140,16.5,45.52,"94,680",3.4,29.95,36.41,44.00,52.70,67.21,"62,300","75,740","91,520","109,620","139,790",,2020,,0.207,,0.10,2.0,0.0,Cross-industry,cross-industry,1235.0,DC,,
11,,District of Columbia,19-2099,"Physical Scientists, All Other",detailed,730,8.2,68.26,"141,980",3.5,48.08,57.58,70.89,82.11,82.12,"100,020","119,770","147,460","170,790","170,810",,2020,,1.068,,7.80,2.0,0.0,Cross-industry,cross-industry,1235.0,DC,,
11,,District of Columbia,29-1123,Physical Therapists,detailed,560,13.8,46.20,"96,090",1.9,33.62,37.51,44.71,52.84,61.63,"69,940","78,020","93,000","109,910","128,190",,2020,,0.820,,0.52,2.0,0.0,Cross-industry,cross-industry,1235.0,DC,,
11,,District of Columbia,35-2021,Food Preparation Workers,detailed,"2,800",11.8,17.29,"35,950",2.1,14.44,14.88,15.65,18.55,22.87,"30,040","30,950","32,560","38,580","47,580",,2020,,4.070,,0.71,2.0,0.0,Cross-industry,cross-industry,1235.0,DC,,
11,,District of Columbia,41-2022,Parts Salespersons,detailed,70,21.3,17.96,"37,350",8.2,14.62,15.02,15.69,18.79,24.45,"30,410","31,240","32,640","39,070","50,850",,2020,,0.105,,0.06,2.0,0.0,Cross-industry,cross-industry,1235.0,DC,,
11,,District of Columbia,43-3099,"Financial Clerks, All Other",detailed,80,36.6,25.80,"53,670",6.2,16.78,21.97,27.38,29.78,31.30,"34,910","45,690","56,940","61,950","65,100",,2020,,0.112,,0.51,2.0,0.0,Cross-industry,cross-industry,1235.0,DC,,
11,,District of Columbia,43-4021,Correspondence Clerks,detailed,40,23.1,28.53,"59,340",11.3,16.32,19.07,29.24,34.26,44.56,"33,950","39,670","60,810","71,250","92,670",,2020,,0.051,,1.16,2.0,0.0,Cross-industry,cross-industry,1235.0,DC,,
11,,District of Columbia,43-4071,File Clerks,detailed,300,16.7,24.65,"51,270",3.3,15.19,17.56,23.30,29.35,34.80,"31,600","36,510","48,470","61,060","72,370",,2020,,0.437,,0.66,2.0,0.0,Cross-industry,cross-industry,1235.0,DC,,
11,,District of Columbia,43-4151,Order Clerks,detailed,60,32.5,21.05,"43,790",8.1,15.26,17.02,20.04,24.61,29.46,"31,730","35,400","41,690","51,190","61,280",,2020,,0.091,,0.11,2.0,0.0,Cross-industry,cross-industry,1235.0,DC,,
11,,District of Columbia,49-9041,Industrial Machinery Mechanics,detailed,230,20.5,33.46,"69,590",5.8,17.94,31.97,35.33,38.80,41.19,"37,310","66,500","73,500","80,690","85,680",,2020,,0.328,,0.12,2.0,0.0,Cross-industry,cross-industry,1235.0,DC,,
11,,District of Columbia,49-9043,"Maintenance Workers, Machinery",detailed,40,23.7,29.64,"61,640",5.2,19.27,23.20,28.97,36.25,41.15,"40,080","48,250","60,260","75,400","85,600",,2020,,0.052,,0.11,2.0,0.0,Cross-industry,cross-industry,1235.0,DC,,
11,,District of Columbia,51-0000,Production Occupations,major,"5,200",11.0,28.17,"58,600",8.2,14.59,15.86,24.38,38.42,47.25,"30,350","32,990","50,710","79,910","98,290",,2020,,7.562,,0.12,2.0,0.0,Cross-industry,cross-industry,1235.0,DC,,
11,,District of Columbia,53-3031,Driver/Sales Workers,detailed,870,27.6,17.28,"35,950",3.7,14.56,14.98,15.71,18.69,22.53,"30,280","31,170","32,680","38,870","46,860",,2020,,1.265,,0.42,2.0,0.0,Cross-industry,cross-industry,1235.0,DC,,
12,,Florida,11-3051,Industrial Production Managers,detailed,"5,890",3.3,54.38,"113,100",1.2,27.96,36.37,49.10,66.44,86.84,"58,160","75,650","102,130","138,200","180,620",,2020,,0.698,,0.54,2.0,0.0,Cross-industry,cross-industry,1235.0,FL,,
12,,Florida,11-9051,Food Service Managers,detailed,"17,410",5.1,28.04,"58,310",1.8,14.97,20.04,25.45,33.56,44.61,"31,130","41,670","52,940","69,800","92,780",,2020,,2.062,,1.46,2.0,0.0,Cross-industry,cross-industry,1235.0,FL,,
12,,Florida,13-1075,Labor Relations Specialists,detailed,"1,460",14.5,28.32,"58,910",6.7,9.10,19.33,25.54,38.40,48.79,"18,930","40,200","53,120","79,880","101,470",,2020,,0.173,,0.34,2.0,0.0,Cross-industry,cross-industry,1235.0,FL,,
12,,Florida,17-2112,Industrial Engineers,detailed,"10,500",3.9,41.52,"86,370",1.0,25.70,31.71,39.19,49.76,61.91,"53,460","65,950","81,510","103,510","128,780",,2020,,1.244,,0.60,2.0,0.0,Cross-industry,cross-industry,1235.0,FL,,
12,,Florida,17-2131,Materials Engineers,detailed,610,13.7,46.24,"96,170",2.5,24.50,34.47,46.65,56.35,67.96,"50,960","71,710","97,040","117,210","141,360",,2020,,0.072,,0.41,2.0,0.0,Cross-industry,cross-industry,1235.0,FL,,
12,,Florida,19-2032,Materials Scientists,detailed,210,24.1,49.62,"103,200",8.8,23.88,32.34,45.19,64.52,86.42,"49,670","67,260","94,000","134,200","179,750",,2020,,0.025,,0.51,2.0,0.0,Cross-industry,cross-industry,1235.0,FL,,
12,,Florida,19-2099,"Physical Scientists, All Other",detailed,290,4.4,56.33,"117,170",7.0,22.83,38.37,48.57,65.94,98.74,"47,480","79,810","101,030","137,160","205,390",,2020,,0.035,,0.25,2.0,0.0,Cross-industry,cross-industry,1235.0,FL,,
12,,Florida,27-1021,Commercial And Industrial Designers,detailed,"1,280",11.0,32.50,"67,590",3.4,19.17,23.56,30.04,37.94,51.27,"39,880","49,000","62,490","78,920","106,630",,2020,,0.152,,0.70,2.0,0.0,Cross-industry,cross-industry,1235.0,FL,,
12,,Florida,29-1123,Physical Therapists,detailed,"13,630",4.7,41.06,"85,410",1.3,23.30,33.60,42.21,48.91,57.42,"48,460","69,890","87,800","101,730","119,430",,2020,,1.615,,1.02,2.0,0.0,Cross-industry,cross-industry,1235.0,FL,,
12,,Florida,35-2021,Food Preparation Workers,detailed,"61,930",5.2,12.73,"26,470",0.9,9.39,10.46,12.31,14.58,16.74,"19,530","21,750","25,600","30,320","34,810",,2020,,7.336,,1.29,2.0,0.0,Cross-industry,cross-industry,1235.0,FL,,
12,,Florida,41-2022,Parts Salespersons,detailed,"14,590",5.3,16.39,"34,090",2.0,9.63,11.35,14.37,18.57,25.40,"20,030","23,600","29,890","38,630","52,840",,2020,,1.728,,0.95,2.0,0.0,Cross-industry,cross-industry,1235.0,FL,,
12,,Florida,43-3099,"Financial Clerks, All Other",detailed,"2,520",19.7,22.52,"46,840",2.7,14.73,18.02,22.11,26.33,31.41,"30,640","37,470","45,980","54,760","65,330",,2020,,0.298,,1.36,2.0,0.0,Cross-industry,cross-industry,1235.0,FL,,
12,,Florida,43-4021,Correspondence Clerks,detailed,100,16.9,20.13,"41,870",3.8,14.08,16.81,19.45,23.41,27.90,"29,280","34,960","40,460","48,690","58,030",,2020,,0.012,,0.27,2.0,0.0,Cross-industry,cross-industry,1235.0,FL,,
12,,Florida,43-4071,File Clerks,detailed,"7,700",5.9,16.50,"34,330",1.7,10.69,12.71,15.36,19.47,23.92,"22,230","26,450","31,950","40,490","49,750",,2020,,0.912,,1.39,2.0,0.0,Cross-industry,cross-industry,1235.0,FL,,
12,,Florida,43-4151,Order Clerks,detailed,"7,310",6.9,16.88,"35,120",1.8,11.11,13.26,15.92,19.14,24.40,"23,100","27,580","33,110","39,810","50,760",,2020,,0.866,,1.01,2.0,0.0,Cross-industry,cross-industry,1235.0,FL,,
