AREA,PRIM_ST,STATE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,YEAR,HOURLY,JOBS_1000,LOC QUOTIENT,LOC_Q,AREA_TYPE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,PRIM_STATE,PCT_TOTAL,PCT_RPT
37,NC,North Carolina,49-9043,"Maintenance Workers, Machinery",detailed,"4,220",5.5,20.57,"42,780",1.6,12.98,15.87,19.57,25.12,29.84,"26,990","33,020","40,710","52,260","62,070",,2017,,0.982,,1.68,,,,,,,,
37,NC,North Carolina,51-0000,Production Occupations,major,"340,210",1.7,16.60,"34,520",0.4,9.49,11.56,14.88,19.95,26.34,"19,740","24,040","30,960","41,490","54,780",,2017,,79.148,,1.25,,,,,,,,
37,NC,North Carolina,51-9199,"Production Workers, All Other",detailed,"3,540",8.1,16.25,"33,800",2.6,9.32,11.11,14.57,21.01,25.36,"19,380","23,100","30,310","43,700","52,750",,2017,,0.823,,0.46,,,,,,,,
37,NC,North Carolina,53-3031,Driver/Sales Workers,detailed,"15,290",8.4,13.83,"28,760",3.4,8.02,8.73,11.03,17.95,23.63,"16,690","18,170","22,940","37,330","49,150",,2017,,3.558,,1.19,,,,,,,,
39,OH,Ohio,11-3051,Industrial Production Managers,detailed,"10,630",2.0,50.33,"104,690",0.8,28.45,35.76,46.23,59.87,76.76,"59,180","74,390","96,150","124,530","159,650",,2017,,1.979,,1.64,,,,,,,,
39,OH,Ohio,11-9051,Food Service Managers,detailed,"7,520",5.1,25.92,"53,920",2.7,14.83,17.38,23.28,29.73,40.73,"30,840","36,150","48,420","61,850","84,710",,2017,,1.401,,0.96,,,,,,,,
39,OH,Ohio,13-1075,Labor Relations Specialists,detailed,"6,370",5.4,18.36,"38,190",5.8,8.62,8.94,9.51,28.94,39.40,"17,930","18,600","19,790","60,200","81,950",,2017,,1.186,,2.15,,,,,,,,
39,OH,Ohio,17-2112,Industrial Engineers,detailed,"15,230",2.6,39.98,"83,150",1.7,26.07,31.15,38.24,47.28,57.94,"54,230","64,800","79,550","98,350","120,510",,2017,,2.835,,1.52,,,,,,,,
39,OH,Ohio,17-2131,Materials Engineers,detailed,"1,760",5.6,44.84,"93,260",2.9,26.50,32.79,42.56,55.81,67.70,"55,110","68,200","88,530","116,080","140,810",,2017,,0.328,,1.72,,,,,,,,
39,OH,Ohio,19-2032,Materials Scientists,detailed,630,14.4,43.40,"90,270",3.4,22.72,30.64,41.70,55.61,68.78,"47,250","63,720","86,730","115,660","143,060",,2017,,0.118,,2.25,,,,,,,,
39,OH,Ohio,19-2099,"Physical Scientists, All Other",detailed,480,4.2,48.10,"100,040",5.4,24.09,32.35,48.58,61.87,74.89,"50,110","67,290","101,040","128,690","155,780",,2017,,0.090,,0.74,,,,,,,,
39,OH,Ohio,27-1021,Commercial And Industrial Designers,detailed,"1,070",8.0,32.31,"67,210",3.2,17.83,22.06,28.63,41.48,53.59,"37,080","45,890","59,560","86,280","111,480",,2017,,0.198,,0.90,,,,,,,,
39,OH,Ohio,29-1123,Physical Therapists,detailed,"7,690",4.5,41.40,"86,110",0.9,29.78,34.68,41.25,47.86,55.60,"61,950","72,120","85,800","99,550","115,640",,2017,,1.433,,0.91,,,,,,,,
39,OH,Ohio,35-2021,Food Preparation Workers,detailed,"26,820",6.3,10.66,"22,180",0.9,8.65,9.00,9.69,11.66,14.49,"17,990","18,730","20,150","24,240","30,140",,2017,,4.993,,0.85,,,,,,,,
39,OH,Ohio,41-2022,Parts Salespersons,detailed,"10,890",8.3,14.64,"30,450",3.0,8.82,9.96,13.15,16.93,22.41,"18,340","20,710","27,350","35,210","46,600",,2017,,2.028,,1.14,,,,,,,,
39,OH,Ohio,43-3099,"Financial Clerks, All Other",detailed,"2,320",8.4,19.02,"39,570",1.7,13.18,15.29,18.08,22.12,26.25,"27,420","31,790","37,600","46,010","54,600",,2017,,0.431,,1.91,,,,,,,,
39,OH,Ohio,43-4021,Correspondence Clerks,detailed,160,37.3,16.62,"34,580",3.5,9.59,13.17,16.68,20.59,23.38,"19,940","27,390","34,690","42,820","48,630",,2017,,0.031,,0.69,,,,,,,,
39,OH,Ohio,43-4071,File Clerks,detailed,"4,020",5.0,15.83,"32,940",1.2,9.97,12.38,15.46,18.66,22.42,"20,730","25,740","32,160","38,800","46,630",,2017,,0.749,,0.90,,,,,,,,
39,OH,Ohio,43-4151,Order Clerks,detailed,"9,310",4.3,16.28,"33,870",1.5,9.97,12.46,15.36,19.07,24.00,"20,740","25,910","31,940","39,660","49,930",,2017,,1.733,,1.46,,,,,,,,
39,OH,Ohio,49-9041,Industrial Machinery Mechanics,detailed,"18,450",4.1,24.51,"50,990",1.1,15.49,19.33,24.14,29.34,35.13,"32,220","40,210","50,210","61,020","73,070",,2017,,3.435,,1.43,,,,,,,,
39,OH,Ohio,49-9043,"Maintenance Workers, Machinery",detailed,"2,770",9.9,21.17,"44,040",2.0,13.17,16.44,21.00,25.72,29.61,"27,390","34,200","43,690","53,490","61,580",,2017,,0.516,,0.88,,,,,,,,
39,OH,Ohio,51-0000,Production Occupations,major,"490,870",1.2,18.44,"38,340",0.6,10.60,13.12,17.08,22.49,28.57,"22,060","27,280","35,530","46,780","59,420",,2017,,91.400,,1.44,,,,,,,,
39,OH,Ohio,51-9199,"Production Workers, All Other",detailed,"14,960",11.1,15.71,"32,670",2.5,9.38,11.00,14.26,18.97,24.27,"19,510","22,880","29,660","39,460","50,470",,2017,,2.786,,1.55,,,,,,,,
39,OH,Ohio,53-3031,Driver/Sales Workers,detailed,"21,630",7.6,12.76,"26,540",2.6,8.63,8.94,9.47,14.50,22.90,"17,960","18,590","19,700","30,150","47,630",,2017,,4.027,,1.34,,,,,,,,
45,SC,South Carolina,11-3051,Industrial Production Managers,detailed,"2,940",3.1,55.43,"115,300",1.5,31.50,40.52,53.62,67.71,81.68,"65,510","84,290","111,530","140,840","169,890",,2017,,1.465,,1.22,,,,,,,,
45,SC,South Carolina,11-9051,Food Service Managers,detailed,"2,750",7.7,24.10,"50,140",3.0,14.34,17.50,21.76,28.74,37.58,"29,830","36,410","45,260","59,790","78,170",,2017,,1.370,,0.94,,,,,,,,
45,SC,South Carolina,13-1075,Labor Relations Specialists,detailed,250,12.1,27.44,"57,070",6.9,8.80,11.68,27.17,37.21,47.94,"18,300","24,290","56,500","77,400","99,710",,2017,,0.125,,0.23,,,,,,,,
45,SC,South Carolina,17-2112,Industrial Engineers,detailed,"6,900",3.2,40.46,"84,160",1.1,25.91,32.73,39.55,47.44,56.97,"53,890","68,070","82,260","98,670","118,490",,2017,,3.433,,1.84,,,,,,,,
45,SC,South Carolina,17-2131,Materials Engineers,detailed,410,7.9,40.71,"84,670",2.7,23.78,29.92,38.57,50.26,62.75,"49,460","62,230","80,220","104,540","130,510",,2017,,0.204,,1.07,,,,,,,,
45,SC,South Carolina,19-2032,Materials Scientists,detailed,70,9.3,37.52,"78,040",4.5,21.93,27.32,36.49,45.85,56.08,"45,610","56,830","75,890","95,370","116,650",,2017,,0.034,,0.65,,,,,,,,
45,SC,South Carolina,19-2099,"Physical Scientists, All Other",detailed,90,8.0,51.05,"106,190",5.2,22.76,42.58,54.97,62.67,72.64,"47,350","88,560","114,340","130,360","151,100",,2017,,0.044,,0.37,,,,,,,,
45,SC,South Carolina,27-1021,Commercial And Industrial Designers,detailed,490,36.0,*,*,*,*,*,*,*,*,*,*,*,*,*,,2017,,0.244,,1.11,,,,,,,,
45,SC,South Carolina,29-1123,Physical Therapists,detailed,"2,930",6.6,39.36,"81,860",1.2,26.22,32.77,40.30,46.69,51.56,"54,540","68,150","83,830","97,110","107,250",,2017,,1.456,,0.92,,,,,,,,
45,SC,South Carolina,35-2021,Food Preparation Workers,detailed,"9,770",9.2,10.57,"21,990",1.5,8.05,8.80,10.18,11.91,14.17,"16,730","18,300","21,180","24,770","29,460",,2017,,4.861,,0.83,,,,,,,,
45,SC,South Carolina,41-2022,Parts Salespersons,detailed,"3,360",8.8,14.17,"29,470",2.6,8.22,9.43,12.82,17.45,22.66,"17,100","19,620","26,670","36,300","47,130",,2017,,1.672,,0.94,,,,,,,,
45,SC,South Carolina,43-3099,"Financial Clerks, All Other",detailed,110,16.2,22.72,"47,250",4.0,15.52,17.99,22.83,26.98,29.82,"32,270","37,420","47,480","56,120","62,030",,2017,,0.053,,0.23,,,,,,,,
45,SC,South Carolina,43-4071,File Clerks,detailed,820,8.0,14.35,"29,860",1.8,9.91,11.42,13.84,17.05,19.46,"20,620","23,760","28,790","35,460","40,490",,2017,,0.406,,0.49,,,,,,,,
45,SC,South Carolina,43-4151,Order Clerks,detailed,"1,040",15.8,17.40,"36,180",1.6,10.90,14.05,17.26,20.41,24.29,"22,670","29,220","35,900","42,460","50,520",,2017,,0.518,,0.44,,,,,,,,
45,SC,South Carolina,47-2072,Pile-Driver Operators,detailed,270,22.5,18.90,"39,310",7.6,13.10,14.36,17.52,22.16,24.81,"27,260","29,870","36,440","46,090","51,610",,2017,,0.135,,5.20,,,,,,,,
45,SC,South Carolina,49-9041,Industrial Machinery Mechanics,detailed,"8,300",3.4,25.08,"52,170",1.7,16.42,19.57,24.32,30.21,36.05,"34,150","40,710","50,590","62,850","74,990",,2017,,4.132,,1.73,,,,,,,,
45,SC,South Carolina,49-9043,"Maintenance Workers, Machinery",detailed,"1,360",5.6,23.84,"49,580",5.6,15.34,17.84,22.48,30.32,36.11,"31,900","37,110","46,750","63,060","75,120",,2017,,0.675,,1.15,,,,,,,,
45,SC,South Carolina,51-0000,Production Occupations,major,"195,020",1.8,18.25,"37,970",1.2,10.03,12.48,16.71,22.32,29.02,"20,870","25,960","34,750","46,430","60,350",,2017,,97.053,,1.53,,,,,,,,
45,SC,South Carolina,51-9199,"Production Workers, All Other",detailed,820,25.5,13.83,"28,760",5.9,8.54,10.04,11.72,16.87,22.98,"17,770","20,890","24,380","35,080","47,790",,2017,,0.409,,0.23,,,,,,,,
45,SC,South Carolina,53-3031,Driver/Sales Workers,detailed,"7,130",13.5,12.27,"25,520",4.1,7.89,8.42,9.30,14.76,22.18,"16,400","17,500","19,350","30,700","46,140",,2017,,3.550,,1.19,,,,,,,,
47,TN,Tennessee,11-3051,Industrial Production Managers,detailed,"4,590",4.3,46.94,"97,640",1.3,25.23,32.09,43.11,58.78,74.53,"52,490","66,740","89,670","122,260","155,030",,2017,,1.574,,1.31,,,,,,,,
47,TN,Tennessee,11-9051,Food Service Managers,detailed,"9,400",5.6,21.40,"44,500",3.0,11.26,14.49,19.78,24.91,31.56,"23,420","30,140","41,150","51,810","65,640",,2017,,3.225,,2.21,,,,,,,,
47,TN,Tennessee,13-1075,Labor Relations Specialists,detailed,890,12.1,32.13,"66,820",9.4,8.77,14.79,31.90,41.20,50.77,"18,250","30,770","66,340","85,690","105,610",,2017,,0.307,,0.56,,,,,,,,
47,TN,Tennessee,17-2112,Industrial Engineers,detailed,"5,540",3.9,40.42,"84,080",1.3,26.06,32.49,39.25,47.69,57.50,"54,210","67,580","81,640","99,190","119,590",,2017,,1.901,,1.02,,,,,,,,
47,TN,Tennessee,17-2131,Materials Engineers,detailed,750,14.1,49.84,"103,670",4.9,23.17,34.56,50.05,68.29,76.37,"48,190","71,890","104,110","142,050","158,860",,2017,,0.257,,1.35,,,,,,,,
47,TN,Tennessee,19-2032,Materials Scientists,detailed,260,12.9,39.92,"83,030",8.8,17.90,24.69,38.61,53.62,68.17,"37,230","51,360","80,310","111,520","141,800",,2017,,0.088,,1.67,,,,,,,,
47,TN,Tennessee,19-2099,"Physical Scientists, All Other",detailed,80,6.8,43.13,"89,710",5.5,21.24,28.34,43.30,55.26,63.84,"44,180","58,950","90,060","114,940","132,790",,2017,,0.027,,0.22,,,,,,,,
47,TN,Tennessee,27-1021,Commercial And Industrial Designers,detailed,470,14.9,25.51,"53,050",5.4,9.99,17.34,23.36,30.76,38.21,"20,770","36,070","48,580","63,970","79,480",,2017,,0.160,,0.73,,,,,,,,
47,TN,Tennessee,29-1123,Physical Therapists,detailed,"4,640",9.4,41.90,"87,140",0.9,30.27,34.65,40.83,47.67,57.56,"62,950","72,060","84,920","99,160","119,720",,2017,,1.590,,1.01,,,,,,,,
47,TN,Tennessee,35-2021,Food Preparation Workers,detailed,"17,280",10.0,10.35,"21,520",1.5,7.93,8.54,9.66,11.81,14.23,"16,490","17,770","20,090","24,560","29,590",,2017,,5.928,,1.01,,,,,,,,
47,TN,Tennessee,41-2022,Parts Salespersons,detailed,"6,280",8.6,14.86,"30,910",4.0,8.69,10.64,13.99,17.93,22.69,"18,080","22,140","29,090","37,280","47,190",,2017,,2.153,,1.21,,,,,,,,
47,TN,Tennessee,43-3099,"Financial Clerks, All Other",detailed,680,13.3,19.26,"40,060",4.8,10.42,13.30,16.98,22.51,30.30,"21,680","27,660","35,320","46,830","63,030",,2017,,0.235,,1.04,,,,,,,,
47,TN,Tennessee,43-4021,Correspondence Clerks,detailed,430,28.7,*,*,*,*,*,*,*,*,*,*,*,*,*,,2017,,0.149,,3.32,,,,,,,,
47,TN,Tennessee,43-4071,File Clerks,detailed,"2,440",6.8,14.76,"30,690",2.0,8.68,10.79,14.12,17.80,21.84,"18,050","22,440","29,360","37,030","45,420",,2017,,0.837,,1.00,,,,,,,,
47,TN,Tennessee,43-4151,Order Clerks,detailed,"5,470",8.0,16.32,"33,940",1.7,10.33,12.42,14.94,19.53,24.56,"21,490","25,830","31,070","40,610","51,090",,2017,,1.876,,1.58,,,,,,,,
47,TN,Tennessee,49-9041,Industrial Machinery Mechanics,detailed,"9,370",8.9,23.11,"48,070",1.5,14.83,17.59,22.59,27.72,31.20,"30,850","36,590","46,990","57,660","64,900",,2017,,3.214,,1.34,,,,,,,,
47,TN,Tennessee,49-9043,"Maintenance Workers, Machinery",detailed,"3,820",7.3,24.05,"50,030",8.4,13.26,17.12,22.83,31.62,36.91,"27,580","35,620","47,480","65,770","76,760",,2017,,1.309,,2.23,,,,,,,,
47,TN,Tennessee,51-0000,Production Occupations,major,"266,090",2.3,17.07,"35,510",1.4,9.88,11.95,15.58,20.44,26.89,"20,550","24,850","32,400","42,520","55,930",,2017,,91.259,,1.44,,,,,,,,
47,TN,Tennessee,51-9199,"Production Workers, All Other",detailed,"9,180",6.0,16.59,"34,520",5.5,9.63,11.42,14.52,19.51,27.89,"20,030","23,750","30,210","40,590","58,010",,2017,,3.147,,1.75,,,,,,,,
47,TN,Tennessee,53-3031,Driver/Sales Workers,detailed,"8,100",10.6,12.53,"26,070",3.2,8.00,8.65,9.99,15.83,19.89,"16,640","18,000","20,780","32,920","41,380",,2017,,2.779,,0.93,,,,,,,,
48,TX,Texas,11-3051,Industrial Production Managers,detailed,"10,140",2.6,58.62,"121,930",1.3,32.71,40.96,51.86,69.43,93.37,"68,050","85,200","107,870","144,420","194,210",,2017,,0.853,,0.71,,,,,,,,
48,TX,Texas,11-9051,Food Service Managers,detailed,"9,960",5.1,30.32,"63,060",1.7,17.17,23.12,28.45,36.28,47.07,"35,710","48,090","59,180","75,460","97,910",,2017,,0.838,,0.57,,,,,,,,
48,TX,Texas,13-1075,Labor Relations Specialists,detailed,"2,800",10.4,31.68,"65,880",4.7,8.91,20.85,32.22,42.27,49.94,"18,540","43,360","67,020","87,910","103,880",,2017,,0.235,,0.43,,,,,,,,
48,TX,Texas,17-2112,Industrial Engineers,detailed,"16,700",3.7,52.08,"108,330",1.4,30.60,37.84,48.43,61.45,77.91,"63,640","78,720","100,740","127,820","162,040",,2017,,1.405,,0.75,,,,,,,,
48,TX,Texas,17-2131,Materials Engineers,detailed,"2,580",10.9,48.24,"100,340",2.5,26.32,35.56,45.08,58.65,73.24,"54,740","73,960","93,760","121,990","152,350",,2017,,0.217,,1.14,,,,,,,,
48,TX,Texas,19-2032,Materials Scientists,detailed,620,21.8,59.16,"123,050",5.5,30.90,39.64,53.11,74.72,94.14,"64,260","82,460","110,460","155,420","195,810",,2017,,0.052,,0.99,,,,,,,,
48,TX,Texas,19-2099,"Physical Scientists, All Other",detailed,"1,210",2.3,49.19,"102,320",5.3,22.79,28.94,45.49,60.93,78.10,"47,390","60,190","94,610","126,740","162,450",,2017,,0.102,,0.84,,,,,,,,
48,TX,Texas,27-1021,Commercial And Industrial Designers,detailed,"1,680",21.9,37.62,"78,260",5.1,20.32,24.47,31.03,45.67,66.16,"42,260","50,900","64,540","94,990","137,620",,2017,,0.141,,0.64,,,,,,,,
48,TX,Texas,29-1123,Physical Therapists,detailed,"15,930",4.8,46.12,"95,920",1.3,29.16,35.82,44.38,55.07,67.29,"60,640","74,500","92,310","114,550","139,960",,2017,,1.339,,0.85,,,,,,,,
48,TX,Texas,35-2021,Food Preparation Workers,detailed,"56,590",4.8,11.14,"23,180",0.8,8.16,9.07,10.79,12.92,15.03,"16,970","18,860","22,450","26,870","31,260",,2017,,4.759,,0.81,,,,,,,,
48,TX,Texas,41-2022,Parts Salespersons,detailed,"22,780",4.7,15.40,"32,030",1.8,8.49,9.97,13.04,18.59,26.04,"17,660","20,730","27,120","38,680","54,170",,2017,,1.916,,1.08,,,,,,,,
48,TX,Texas,43-3099,"Financial Clerks, All Other",detailed,"1,610",18.0,22.06,"45,890",3.0,13.25,16.51,20.49,26.32,31.72,"27,550","34,340","42,610","54,750","65,970",,2017,,0.135,,0.60,,,,,,,,
48,TX,Texas,43-4021,Correspondence Clerks,detailed,580,21.3,17.89,"37,210",2.6,11.98,14.25,17.24,20.85,26.02,"24,930","29,640","35,850","43,370","54,120",,2017,,0.049,,1.10,,,,,,,,
48,TX,Texas,43-4071,File Clerks,detailed,"12,320",5.5,15.90,"33,070",1.6,9.20,11.26,14.38,18.87,26.64,"19,130","23,420","29,900","39,260","55,420",,2017,,1.036,,1.24,,,,,,,,
48,TX,Texas,43-4151,Order Clerks,detailed,"19,950",4.5,17.54,"36,490",1.3,10.23,13.00,16.89,21.59,26.18,"21,270","27,040","35,120","44,900","54,460",,2017,,1.678,,1.41,,,,,,,,
48,TX,Texas,47-2072,Pile-Driver Operators,detailed,390,17.6,27.68,"57,580",4.3,16.17,19.49,24.96,31.37,46.71,"33,630","40,530","51,920","65,250","97,160",,2017,,0.033,,1.26,,,,,,,,
48,TX,Texas,49-9041,Industrial Machinery Mechanics,detailed,"31,180",3.8,26.49,"55,100",0.8,15.79,19.22,25.31,31.98,39.38,"32,850","39,980","52,640","66,520","81,910",,2017,,2.622,,1.10,,,,,,,,
48,TX,Texas,49-9043,"Maintenance Workers, Machinery",detailed,"9,180",5.4,20.79,"43,240",0.8,13.09,16.09,19.77,24.68,30.30,"27,220","33,460","41,130","51,340","63,030",,2017,,0.772,,1.32,,,,,,,,
48,TX,Texas,51-0000,Production Occupations,major,"658,450",1.1,18.75,"38,990",0.7,9.46,11.83,16.00,22.76,32.26,"19,680","24,600","33,280","47,330","67,110",,2017,,55.375,,0.87,,,,,,,,
48,TX,Texas,51-9199,"Production Workers, All Other",detailed,"7,370",8.5,15.86,"32,990",2.2,8.81,10.64,13.78,19.33,26.13,"18,320","22,130","28,660","40,200","54,350",,2017,,0.620,,0.35,,,,,,,,
48,TX,Texas,53-3031,Driver/Sales Workers,detailed,"44,120",7.3,13.81,"28,720",2.5,8.04,8.80,12.02,16.73,23.02,"16,720","18,300","25,000","34,800","47,880",,2017,,3.711,,1.24,,,,,,,,
4,AZ,Arizona,11-3051,Industrial Production Managers,detailed,"2,910",5.3,48.10,"100,050",1.7,25.94,33.78,44.57,58.39,76.14,"53,960","70,270","92,700","121,450","158,370",,2018,,1.045,,0.83,,,,,,,,
4,AZ,Arizona,11-9051,Food Service Managers,detailed,"5,120",9.1,28.19,"58,640",3.1,15.58,19.41,26.17,31.73,48.31,"32,420","40,380","54,440","66,010","100,480",,2018,,1.834,,1.21,,,,,,,,
4,AZ,Arizona,13-1075,Labor Relations Specialists,detailed,510,22.1,34.33,"71,400",5.6,10.55,27.31,35.81,43.94,48.70,"21,950","56,790","74,480","91,400","101,300",,2018,,0.184,,0.35,,,,,,,,
4,AZ,Arizona,17-2112,Industrial Engineers,detailed,"4,220",14.5,46.13,"95,940",3.5,26.12,34.45,45.28,57.57,69.41,"54,320","71,660","94,170","119,740","144,380",,2018,,1.512,,0.78,,,,,,,,
4,AZ,Arizona,17-2131,Materials Engineers,detailed,"1,080",32.3,43.28,"90,020",4.0,27.23,33.38,41.32,52.82,62.35,"56,650","69,440","85,950","109,870","129,680",,2018,,0.387,,2.08,,,,,,,,
4,AZ,Arizona,19-2032,Materials Scientists,detailed,60,9.2,44.17,"91,870",3.0,21.13,32.98,42.07,56.69,69.00,"43,960","68,600","87,510","117,910","143,520",,2018,,0.023,,0.43,,,,,,,,
4,AZ,Arizona,19-2099,"Physical Scientists, All Other",detailed,70,10.1,42.25,"87,870",4.1,16.70,32.34,41.94,50.51,64.44,"34,750","67,260","87,240","105,070","134,040",,2018,,0.026,,0.22,,,,,,,,
4,AZ,Arizona,27-1021,Commercial And Industrial Designers,detailed,370,13.8,37.46,"77,920",4.3,21.49,28.30,35.78,45.30,58.53,"44,700","58,870","74,430","94,230","121,730",,2018,,0.134,,0.59,,,,,,,,
4,AZ,Arizona,29-1123,Physical Therapists,detailed,"3,950",5.8,42.69,"88,800",1.8,30.36,34.57,40.96,48.92,58.80,"63,140","71,900","85,190","101,740","122,300",,2018,,1.417,,0.90,,,,,,,,
4,AZ,Arizona,35-2021,Food Preparation Workers,detailed,"14,220",9.0,12.02,"25,000",0.9,10.51,10.91,11.57,12.55,14.51,"21,860","22,690","24,070","26,110","30,180",,2018,,5.096,,0.91,,,,,,,,
4,AZ,Arizona,41-2022,Parts Salespersons,detailed,"5,110",7.0,16.13,"33,560",5.2,10.72,11.51,13.74,18.59,26.47,"22,290","23,940","28,580","38,670","55,060",,2018,,1.832,,1.04,,,,,,,,
4,AZ,Arizona,43-3099,"Financial Clerks, All Other",detailed,580,12.8,21.26,"44,210",2.8,15.01,17.48,21.03,24.54,29.01,"31,220","36,360","43,740","51,050","60,350",,2018,,0.206,,0.96,,,,,,,,
4,AZ,Arizona,43-4021,Correspondence Clerks,detailed,90,8.1,20.67,"42,990",5.8,14.65,17.54,20.95,23.77,27.21,"30,470","36,470","43,570","49,440","56,600",,2018,,0.034,,0.89,,,,,,,,
4,AZ,Arizona,43-4071,File Clerks,detailed,"2,060",11.0,16.19,"33,680",1.7,11.25,12.57,15.63,18.99,22.78,"23,410","26,140","32,500","39,500","47,390",,2018,,0.740,,0.97,,,,,,,,
4,AZ,Arizona,43-4151,Order Clerks,detailed,"2,150",21.0,15.65,"32,560",2.0,11.12,12.30,15.15,18.20,21.37,"23,140","25,580","31,510","37,860","44,440",,2018,,0.770,,0.70,,,,,,,,
4,AZ,Arizona,49-9041,Industrial Machinery Mechanics,detailed,"3,220",9.5,24.51,"50,990",1.9,16.37,18.95,23.65,28.79,34.71,"34,050","39,410","49,200","59,880","72,200",,2018,,1.155,,0.46,,,,,,,,
4,AZ,Arizona,49-9043,"Maintenance Workers, Machinery",detailed,"1,520",9.1,22.20,"46,170",2.6,13.70,16.89,21.31,27.60,32.26,"28,490","35,130","44,330","57,400","67,110",,2018,,0.543,,0.98,,,,,,,,
4,AZ,Arizona,51-0000,Production Occupations,major,"112,060",2.7,18.41,"38,290",1.0,11.07,12.59,16.39,21.91,28.87,"23,030","26,180","34,090","45,580","60,050",,2018,,40.170,,0.64,,,,,,,,
4,AZ,Arizona,51-9199,"Production Workers, All Other",detailed,"3,540",11.3,17.99,"37,420",6.3,11.01,12.27,15.79,23.30,29.01,"22,890","25,520","32,840","48,460","60,340",,2018,,1.269,,0.80,,,,,,,,
4,AZ,Arizona,53-3031,Driver/Sales Workers,detailed,"10,020",16.0,14.31,"29,750",3.0,10.51,11.04,12.99,16.25,19.60,"21,850","22,970","27,020","33,790","40,760",,2018,,3.594,,1.25,,,,,,,,
12,FL,Florida,11-3051,Industrial Production Managers,detailed,"5,540",2.7,51.52,"107,160",1.3,27.87,35.90,46.74,60.87,79.21,"57,980","74,670","97,220","126,600","164,750",,2018,,0.643,,0.51,,,,,,,,
12,FL,Florida,11-9051,Food Service Managers,detailed,"15,260",5.6,29.40,"61,160",2.9,13.90,19.49,25.50,34.56,47.42,"28,910","40,540","53,050","71,890","98,620",,2018,,1.773,,1.17,,,,,,,,
12,FL,Florida,13-1075,Labor Relations Specialists,detailed,"2,050",7.5,30.09,"62,580",5.1,9.15,14.35,26.78,43.23,56.66,"19,030","29,850","55,700","89,910","117,840",,2018,,0.238,,0.45,,,,,,,,
12,FL,Florida,17-2112,Industrial Engineers,detailed,"10,570",2.9,37.22,"77,410",1.1,20.12,27.18,35.41,45.98,57.36,"41,850","56,530","73,650","95,630","119,310",,2018,,1.227,,0.64,,,,,,,,
12,FL,Florida,17-2131,Materials Engineers,detailed,590,12.8,47.87,"99,570",2.6,30.79,40.12,47.35,57.28,65.26,"64,040","83,450","98,480","119,130","135,730",,2018,,0.069,,0.37,,,,,,,,
12,FL,Florida,19-2032,Materials Scientists,detailed,160,21.7,50.34,"104,710",12.4,20.31,29.73,44.60,72.34,88.34,"42,250","61,850","92,760","150,470","183,740",,2018,,0.018,,0.35,,,,,,,,
12,FL,Florida,19-2099,"Physical Scientists, All Other",detailed,510,3.3,42.44,"88,270",4.4,17.44,25.66,38.68,50.59,71.21,"36,280","53,370","80,450","105,220","148,120",,2018,,0.060,,0.50,,,,,,,,
12,FL,Florida,27-1021,Commercial And Industrial Designers,detailed,970,11.1,32.14,"66,850",4.6,16.88,22.42,28.87,40.22,51.76,"35,120","46,640","60,040","83,670","107,670",,2018,,0.113,,0.49,,,,,,,,
12,FL,Florida,29-1123,Physical Therapists,detailed,"12,750",3.9,42.02,"87,410",1.1,25.44,34.50,42.23,48.79,59.27,"52,910","71,760","87,840","101,490","123,280",,2018,,1.480,,0.94,,,,,,,,
12,FL,Florida,35-2021,Food Preparation Workers,detailed,"62,010",4.2,11.63,"24,190",0.7,8.90,9.56,11.07,13.18,15.31,"18,510","19,880","23,020","27,420","31,850",,2018,,7.203,,1.28,,,,,,,,
12,FL,Florida,41-2022,Parts Salespersons,detailed,"15,390",5.0,14.67,"30,510",1.6,9.07,10.31,12.99,17.24,23.21,"18,860","21,440","27,010","35,860","48,280",,2018,,1.788,,1.02,,,,,,,,
12,FL,Florida,43-3099,"Financial Clerks, All Other",detailed,"1,320",13.0,20.40,"42,440",2.0,14.42,16.47,19.75,23.95,28.52,"30,000","34,260","41,080","49,820","59,310",,2018,,0.153,,0.71,,,,,,,,
12,FL,Florida,43-4021,Correspondence Clerks,detailed,110,16.9,18.69,"38,880",5.0,10.92,14.87,17.90,22.85,27.51,"22,720","30,930","37,240","47,530","57,220",,2018,,0.013,,0.35,,,,,,,,
12,FL,Florida,43-4071,File Clerks,detailed,"11,820",3.7,15.96,"33,200",2.0,10.18,12.62,15.25,18.59,23.05,"21,180","26,260","31,720","38,660","47,930",,2018,,1.373,,1.81,,,,,,,,
12,FL,Florida,43-4151,Order Clerks,detailed,"10,650",7.2,16.21,"33,710",3.5,10.78,12.76,14.28,17.01,24.37,"22,420","26,550","29,690","35,370","50,690",,2018,,1.237,,1.12,,,,,,,,
12,FL,Florida,47-2072,Pile-Driver Operators,detailed,330,17.5,23.13,"48,110",2.4,16.25,19.52,23.64,27.14,29.42,"33,800","40,600","49,160","56,460","61,200",,2018,,0.039,,1.63,,,,,,,,
